"Object","Chain Id","Account Address","Address","Name","Symbol","Decimals","Icon Url","Raw Balance","Balance","Currency","Price","Market Value"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x02e7f808990638e9e67e1f00313037ede2362361","KiboShib","KIBSHI","18","","","262837644.26231036","usd","0.00000755","1984.42"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x02f92800f57bcd74066f5709f1daa1a4302df875","Peapods","PEAS","18","","","223.707298521661","usd","3.44","769.55"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03042482d64577a7bdb282260e2ea4c8a89c064b","Centaur Token","CNTR","18","","","5601.5051781783195","usd","0.00001704000000000778","0.1"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03049b395147713ae53c0617093675b4b86dde78","BobaCat","PSPS","18","","","13488.684732386817","usd","0.00663793","89.54"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0305f515fa978cf87226cf8a9776d25bcfb2cc0b","Pepe 2.0","PEPE2.0","18","","","27902391324.66012","usd","1.3899e-8","387.82"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x030ba81f1c18d280636f32af80b9aad02cf0854e","Aave interest bearing WETH","aWETH","18","","","0.023872664809861832","usd","2566.6299999999997","61.27"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0316eb71485b0ab14103307bf65a021042c6d380","Huobi BTC","HBTC","18","","","0.000222790286469055","usd","7426.23","1.65"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x031b8d752d73d7fe9678acef26e818280d0646b4","SOVRUN","SOVRN","18","","","5358.63461298963","usd","0.01554312","83.29"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0335a7610d817aeca1bebbefbd392ecc2ed587b8","Nitro","NITRO","18","","","3400.2492023417894","usd","0.00029111000000000094","0.99"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x033bbde722ea3cdcec73cffea6581df9f9c257de","Velar","VELAR","6","","","1824.849428","usd","0.007493319999999997","13.67"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x037a54aab062628c9bbae1fdb1583c195585fe41","LCX","LCX","18","","","40975.57489236911","usd","0.143514","5880.57"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x038a68ff68c393373ec894015816e33ad41bd564","Glitch","GLCH","18","","","85.65419224195941","usd","0.003758899999999993","0.32"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x039d2e8f097331278bd6c1415d839310e0d5ece4","Linda","LINDA","18","","","94015.25461330186","usd","0.00000425000000000975","0.4"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03aa6298f1370642642415edc0db8b957783e8d6","NetMind Token","NMT","18","","","751.5326866559041","usd","0.960497","721.84"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03ab458634910aad20ef5f1c8ee96f1d6ac54919","Rai Reflex Index","RAI","18","","","33.69308996173684","usd","3.06","103.1"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2","Capsule Coin","CAPS","18","","","4521.379521381004","usd","0.00153646","6.95"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03d1e72765545729a035e909edd9371a405f77fb","Nabox Token","NABOX","18","","","75193.81121753332","usd","0.00000224999999999803","0.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x03dcee0d21ab39614c768dab67bfc33b0fc0a047","MAGA: Fight for Trump","TRUMPCOIN","18","","","50230.53419594191","usd","0.0008956600000000051","44.99"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0414d8c87b271266a5864329fb4932bbe19c0c49","WSB Coin","WSB","18","","","3450241.4776039235","usd","0.00000321999999999234","11.11"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x044d078f1c86508e13328842cc75ac021b272958","WrappedPeercoin","wPPC","6","","","3.286898","usd","0.27287","0.9"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x046eee2cc3188071c02bfc1745a6b17c656e3f3d","Rollbit Coin","RLB","18","","","48859.50313027632","usd","0.068313","3337.74"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0488401c3f535193fa8df029d9ffe615a06e74e6","SparkPoint","SRK","18","","","380312.479890795","usd","0.00005234000000000115","19.91"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x048d07bd350ba516b84587e147284881b593eb86","Synk","SYNK","18","","","12826.163063438047","usd","0.03509474","450.13"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x048fe49be32adfc9ed68c37d32b5ec9df17b3603","Skrumble Network V2","SKM","18","","","1573.9656857568486","usd","0.00003326999999999716","0.05"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04c154b66cb340f3ae24111cc767e0184ed00cc6","Pirex Ether","pxETH","18","","","0.001244325867569541","usd","2551.25","3.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04c17b9d3b29a78f7bd062a57cf44fc633e71f85","IMPT","IMPT","18","","","5327.697972063733","usd","0.00320102","17.05"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04c293144acc45a19da9c2817c08d1352e5be70e","Mugi","MUGI","9","","","516677.978448499","usd","0.00005205999999999219","26.9"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04c46e830bb56ce22735d5d8fc9cb90309317d0f","Ekubo Protocol","EKUBO","18","","","2.4075788120258586","usd","4.5","10.83"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04cd37283e0f921b4a8838fee72e4264c87a692b","StarOFToken","$STAR","18","","","202.11380759655944","usd","0.00984407","1.99"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04f121600c8c47a754636fc9d75661a9525e05d5","STARS","STARS","18","","","7870829.979539684","usd","0.00004725","371.9"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x04fa0d235c4abf4bcf4787af4cf447de572ef828","UMA Voting Token v1","UMA","18","","","35.884722448067535","usd","1.24","44.5"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x050d94685c6b0477e1fc555888af6e2bb8dfbda5","Inu.","INU","18","","","539498356.389672","usd","3.7468899581e-10","0.2"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x051fb509e4a775fabd257611eea1efaed8f91359","CateCoin","CATE","9","","","338698865.9164009","usd","1.12113e-7","37.97"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x054c9d4c6f4ea4e14391addd1812106c97d05690","Liberland Dollar","LLD","18","","","82.41046230111925","usd","2.17","178.83"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x054d64b73d3d8a21af3d764efd76bcaa774f3bb2","Plasma","PPAY","18","","","113956.57726994641","usd","0.00018705000000000314","21.32"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x054f76beed60ab6dbeb23502178c52d6c5debe40","DeFiner","FIN","18","","","395.89040636818544","usd","0.0003161400000000049","0.13"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0557e0d15aec0b9026dd17aa874fdf7d182a2ceb","CFX Quantum","CFXQ","6","","","11.754405","usd","0.0017673099999999924","0.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x056c1d42fb1326f57da7f19ebb7dda4673f1ff55","GAINS","GAINS","18","","","1465.8674290735337","usd","0.02624739","38.48"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x056fd409e1d7a124bd7017459dfea2f387b6d5cd","Gemini dollar","GUSD","2","","","194.31","usd","0.998867","194.09"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0575bf910466b306afb07e4544203d9e21413c56","NordAI","$NOAI","18","","","94389.68624262718","usd","0.00003213000000000435","3.03"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0590cc9232ebf68d81f6707a119898219342ecb9","BananaCat","BCAT","9","","","265020.130271186","usd","0.00196073","519.63"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x059956483753947536204e89bfad909e1a434cc6","MLTToken","ML","18","","","6748.950297530305","usd","0.03403586","229.71"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x05d3606d5c81eb9b7b18530995ec9b29da05faba","TomoChain","TOMOE","18","","","1.061123371009105","usd","0.242048","0.26"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x05fb86775fd5c16290f1e838f5caaa7342bd9a63","Hacken Token","HAI","8","","","2872.58291125","usd","0.01892128","54.35"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x05fe069626543842439ef90d9fa1633640c50cf1","EVE AI","EVEAI","18","","","8111.429677876744","usd","0.0028331299999999927","22.98"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x06113abcef9d163c026441b112e70c82ee1c4a79","Omira","OMIRA","18","","","66338.63332704052","usd","0.0242583","1609.26"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x0632aff522a581b9ffdec2fc2b0e99245a917057","Andy's Cat","CANDY","18","","","1592.4061048256674","usd","0.00000924000000000795","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x06450dee7fd2fb8e39061434babcfc05599a6fb8","XEN Crypto","XEN","18","","","16017263854.714548","usd","6.1765e-8","989.31"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x064797ac7f833d01faeeae0e69f3af5a52a91fc8","Smol Su","SU","9","","","154.327457498","usd","0.123858","19.11"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x06561dc5cedcc012a4ea68609b17d41499622e4c","NOOB","NOOB","18","","","2654.102543771122","usd","0.00044798999999999816","1.19"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x06576eb3b212d605b797dc15523d9dc9f4f66db4","The Crypto Prophecies","TCP","18","","","335.1674508714507","usd","0.0002842499999999904","0.1"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x06677dc4fe12d3ba3c7ccfd0df8cd45e4d4095bf","Work Quest Token","WQT","18","","","6057.202595128721","usd","0.00002234999999999781","0.14"
